Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Raw_Filt
29.5850,73,307.6900,296.4710
29.5900,73,282.0500,296.6123
29.5950,73,307.6900,296.7333
29.6000,73,282.0500,296.8356
29.6050,73,307.6900,296.9019
29.6100,73,307.6900,296.9117
29.6150,73,282.0500,296.8724
29.6200,73,307.6900,296.8198
29.6250,73,282.0500,296.7853
29.6300,73,307.6900,296.7812
29.6350,73,282.0500,296.7997
29.6400,73,307.6900,296.8143
29.6450,73,307.6900,296.7947
29.6500,73,282.0500,296.7399
29.6550,73,307.6900,296.6779
29.6600,73,282.0500,296.6343
29.6650,73,307.6900,296.6161
29.6700,73,282.0500,296.6126
29.6750,73,307.6900,296.5955
29.6800,73,307.6900,296.5350
29.6850,73,282.0500,296.4326
29.6900,73,307.6900,296.3218
29.6950,73,282.0500,296.2362
29.7000,73,307.6900,296.1949
29.7050,73,282.0500,296.2031
29.7100,73,307.6900,296.2522
29.7150,73,282.0500,296.3201
29.7200,73,307.6900,296.3707
29.7250,73,307.6900,296.3695
29.7300,73,282.0500,296.3155
29.7350,73,307.6900,296.2414
29.7400,73,282.0500,296.1813
29.7450,73,307.6900,296.1557
29.7500,73,282.0500,296.1717
29.7550,73,307.6900,296.2230
29.7600,73,282.0500,296.2904
29.7650,73,307.6900,296.3406
29.7700,73,307.6900,296.3427
29.7750,73,282.0500,296.2991
29.7800,73,307.6900,296.2464
29.7850,73,282.0500,296.2228
29.7900,73,307.6900,296.2524
29.7950,73,282.0500,296.3457
29.8000,73,307.6900,296.4988
29.8050,73,282.0500,296.6927
29.8100,73,307.6900,296.8916
29.8150,73,307.6900,297.0579
29.8200,73,282.0500,297.1817
29.8250,73,307.6900,297.2800
29.8300,73,282.0500,297.3627
29.8350,73,307.6900,297.4155
29.8400,73,307.6900,297.4153
29.8450,73,282.0500,297.3622
29.8500,73,307.6900,297.2789
29.8550,73,282.0500,297.1798
29.8600,73,307.6900,297.0549
29.8650,73,307.6900,296.8871
29.8700,73,282.0500,296.6861
29.8750,73,307.6900,296.4898
29.8800,73,282.0500,296.3339
29.8850,73,307.6900,296.2376
29.8900,73,282.0500,296.2050
29.8950,73,307.6900,296.2262
29.9000,73,282.0500,296.2777
29.9050,73,307.6900,296.3220
29.9100,73,307.6900,296.3237
29.9150,73,282.0500,296.2814
29.9200,73,307.6900,296.2275
29.9250,73,282.0500,296.1966
29.9300,73,307.6900,296.2095
29.9350,73,282.0500,296.2732
29.9400,73,307.6900,296.3813
29.9450,73,282.0500,296.5128
29.9500,73,307.6900,296.6315
29.9550,73,307.6900,296.7008
29.9600,73,282.0500,296.7150
29.9650,73,307.6900,296.6986
29.9700,73,282.0500,296.6741
29.9750,73,307.6900,296.6451
29.9800,73,282.0500,296.5976
29.9850,73,307.6900,296.4995
29.9900,73,282.0500,296.3017
29.9950,73,307.6900,295.9393
30.0000,40,307.6900,295.3496
30.0050,40,282.0500,294.5090
30.0100,40,307.6900,293.4386
30.0150,40,282.0500,292.1804
30.0200,40,282.0500,290.7757
30.0250,40,307.6900,289.2451
30.0300,40,282.0500,287.6027
30.0350,40,282.0500,285.8876
30.0400,40,282.0500,284.1477
30.0450,40,282.0500,282.4088
30.0500,40,282.0500,280.6754
30.0550,40,282.0500,278.9483
30.0600,40,282.0500,277.2423
30.0650,40,256.4100,275.5871
30.0700,40,282.0500,273.9959
30.0750,40,282.0500,272.4501
30.0800,40,256.4100,270.9311
30.0850,40,282.0500,269.4362
30.0900,40,256.4100,267.9616
30.0950,40,282.0500,266.5013
30.1000,40,256.4100,265.0619
30.1050,40,256.4100,263.6614
30.1100,40,256.4100,262.2950
30.1150,40,282.0500,260.9170
30.1200,40,256.4100,259.4869
30.1250,40,256.4100,258.0160
30.1300,40,256.4100,256.5494
30.1350,40,256.4100,255.1321
30.1400,40,256.4100,253.8073
30.1450,40,230.7700,252.6146
30.1500,40,256.4100,251.5547
30.1550,40,256.4100,250.5689
30.1600,40,256.4100,249.5826
30.1650,40,256.4100,248.5639
30.1700,40,230.7700,247.5334
30.1750,40,256.4100,246.5264
30.1800,40,230.7700,245.5545
30.1850,40,256.4100,244.5997
30.1900,40,256.4100,243.6400
30.1950,40,230.7700,242.6918
30.2000,40,230.7700,241.8032
30.2050,40,256.4100,240.9988
30.2100,40,230.7700,240.2722
30.2150,40,230.7700,239.6107
30.2200,40,256.4100,238.9861
30.2250,40,230.7700,238.3617
30.2300,40,230.7700,237.7150
30.2350,40,256.4100,237.0277
30.2400,40,230.7700,236.2925
30.2450,40,230.7700,235.5362
30.2500,40,230.7700,234.7944
30.2550,40,230.7700,234.0712
30.2600,40,256.4100,233.3457
30.2650,40,205.1300,232.6127
30.2700,40,256.4100,231.8891
30.2750,40,205.1300,231.1895
30.2800,40,256.4100,230.5172
30.2850,40,205.1300,229.8710
30.2900,40,256.4100,229.2522
30.2950,40,205.1300,228.6709
30.3000,40,230.7700,228.1363
30.3050,40,230.7700,227.6300
30.3100,40,230.7700,227.1116
30.3150,40,230.7700,226.5563
30.3200,40,230.7700,225.9762
30.3250,40,205.1300,225.4100
30.3300,40,230.7700,224.8797
30.3350,40,230.7700,224.3647
30.3400,40,230.7700,223.8388
30.3450,40,205.1300,223.3083
30.3500,40,230.7700,222.7846
30.3550,40,230.7700,222.2573
30.3600,40,205.1300,221.7161
30.3650,40,230.7700,221.1555
30.3700,40,230.7700,220.5645
30.3750,40,205.1300,219.9485
30.3800,40,230.7700,219.3349
30.3850,40,205.1300,218.7473
30.3900,40,230.7700,218.1951
30.3950,40,205.1300,217.6795
30.4000,40,230.7700,217.1992
30.4050,40,205.1300,216.7553
30.4100,40,230.7700,216.3562
30.4150,40,205.1300,216.0224
30.4200,40,205.1300,215.7737
30.4250,40,230.7700,215.6005
30.4300,40,205.1300,215.4665
30.4350,40,230.7700,215.3427
30.4400,40,205.1300,215.2249
30.4450,40,205.1300,215.1191
30.4500,40,230.7700,215.0102
30.4550,40,205.1300,214.8633
30.4600,40,230.7700,214.6572
30.4650,40,205.1300,214.4020
30.4700,40,205.1300,214.1249
30.4750,40,230.7700,213.8407
30.4800,40,205.1300,213.5544
30.4850,40,205.1300,213.2800
30.4900,40,230.7700,213.0273
30.4950,40,205.1300,212.8047
30.5000,40,205.1300,212.6376
30.5050,40,205.1300,212.5386
30.5100,40,230.7700,212.4763
30.5150,40,205.1300,212.4095
30.5200,40,205.1300,212.3196
30.5250,40,230.7700,212.1954
30.5300,40,205.1300,212.0345
30.5350,40,205.1300,211.8600
30.5400,40,205.1300,211.6903
30.5450,40,230.7700,211.5081
30.5500,40,205.1300,211.2949
30.5550,40,205.1300,211.0648
30.5600,40,205.1300,210.8343
30.5650,40,230.7700,210.5928
30.5700,40,205.1300,210.3366
30.5750,40,205.1300,210.1038
30.5800,40,205.1300,209.9447
30.5850,40,205.1300,209.8751
30.5900,40,205.1300,209.8621
30.5950,40,230.7700,209.8408
30.6000,40,205.1300,209.7631
30.6050,40,205.1300,209.6307
30.6100,40,205.1300,209.4635
30.6150,40,205.1300,209.2523
30.6200,40,230.7700,208.9605
30.6250,40,205.1300,208.5753
30.6300,40,205.1300,208.1423
30.6350,40,205.1300,207.7371
30.6400,40,205.1300,207.4212
30.6450,40,205.1300,207.2294
30.6500,40,205.1300,207.1727
30.6550,40,205.1300,207.2403
30.6600,40,205.1300,207.4003
30.6650,40,205.1300,207.5990
30.6700,40,205.1300,207.7598
30.6750,40,230.7700,207.7974
30.6800,40,205.1300,207.6654
30.6850,40,205.1300,207.3879
30.6900,40,205.1300,207.0289
30.6950,40,205.1300,206.6461
30.7000,40,205.1300,206.2783
30.7050,40,205.1300,205.9489
30.7100,40,205.1300,205.6696
30.7150,40,205.1300,205.4436
30.7200,40,205.1300,205.2684
30.7250,40,205.1300,205.1380
30.7300,40,205.1300,205.0449
30.7350,40,205.1300,204.9814
30.7400,40,205.1300,204.9403
30.7450,40,205.1300,204.9159
30.7500,40,205.1300,204.9043
30.7550,40,205.1300,204.9038
30.7600,40,205.1300,204.9146
30.7650,40,205.1300,204.9396
30.7700,40,205.1300,204.9833
30.7750,40,205.1300,205.0524
30.7800,40,205.1300,205.1547
30.7850,40,205.1300,205.2989
30.7900,40,205.1300,205.4928
30.7950,40,205.1300,205.7427
30.8000,40,205.1300,206.0506
30.8050,40,205.1300,206.4124
30.8100,40,205.1300,206.8142
30.8150,40,205.1300,207.2291
30.8200,40,205.1300,207.6131
30.8250,40,205.1300,207.9014
30.8300,40,230.7700,208.0206
30.8350,40,205.1300,207.9350
30.8400,40,205.1300,207.6774
30.8450,40,205.1300,207.3178
30.8500,40,205.1300,206.9173
30.8550,40,205.1300,206.5151
30.8600,40,205.1300,206.1323
30.8650,40,205.1300,205.7762
30.8700,40,205.1300,205.4438
30.8750,40,205.1300,205.1254
30.8800,40,205.1300,204.8082
30.8850,40,205.1300,204.4793
30.8900,40,205.1300,204.1292
30.8950,40,205.1300,203.7550
30.9000,40,205.1300,203.3641
30.9050,40,205.1300,202.9776
30.9100,40,205.1300,202.6346
30.9150,40,205.1300,202.3955
30.9200,40,179.4900,202.3291
30.9250,40,205.1300,202.4664
30.9300,40,205.1300,202.7690
30.9350,40,205.1300,203.1597
30.9400,40,205.1300,203.5686
30.9450,40,205.1300,203.9456
30.9500,40,205.1300,204.2563
30.9550,40,205.1300,204.4787
30.9600,40,205.1300,204.6000
30.9650,40,205.1300,204.6145
30.9700,40,205.1300,204.5222
30.9750,40,205.1300,204.3291
30.9800,40,205.1300,204.0475
30.9850,40,205.1300,203.6984
30.9900,40,205.1300,203.3142
30.9950,40,205.1300,202.9415
31.0000,40,205.1300,202.6453
31.0050,40,179.4900,202.4962
31.0100,40,205.1300,202.5244
31.0150,40,205.1300,202.6891
31.0200,40,205.1300,202.9105
31.0250,40,205.1300,203.1168
31.0300,40,205.1300,203.2588
31.0350,40,205.1300,203.3078
31.0400,40,205.1300,203.2544
31.0450,40,205.1300,203.1080
31.0500,40,205.1300,202.8975
31.0550,40,205.1300,202.6723
31.0600,40,205.1300,202.5045
31.0650,40,179.4900,202.4742
31.0700,40,205.1300,202.6232
31.0750,40,205.1300,202.9220
31.0800,40,205.1300,203.3012
31.0850,40,205.1300,203.6970
31.0900,40,205.1300,204.0641
31.0950,40,205.1300,204.3717
31.1000,40,205.1300,204.5999
31.1050,40,205.1300,204.7369
31.1100,40,205.1300,204.7768
31.1150,40,205.1300,204.7179
31.1200,40,205.1300,204.5629
31.1250,40,205.1300,204.3188
31.1300,40,205.1300,203.9989
31.1350,40,205.1300,203.6251
31.1400,40,205.1300,203.2309
31.1450,40,205.1300,202.8649
31.1500,40,205.1300,202.5949
31.1550,40,179.4900,202.4948
31.1600,40,205.1300,202.5985
31.1650,40,205.1300,202.8689
31.1700,40,205.1300,203.2290
31.1750,40,205.1300,203.6077
31.1800,40,205.1300,203.9532
31.1850,40,205.1300,204.2291
31.1900,40,205.1300,204.4112
31.1950,40,205.1300,204.4849
31.2000,40,205.1300,204.4432
31.2050,40,205.1300,204.2865
31.2100,40,205.1300,204.0222
31.2150,40,205.1300,203.6672
31.2200,40,205.1300,203.2498
31.2250,40,205.1300,202.8132
31.2300,40,205.1300,202.4199
31.2350,40,179.4900,202.1392
31.2400,40,205.1300,202.0026
31.2450,40,205.1300,201.9743
31.2500,40,205.1300,201.9848
31.2550,40,205.1300,201.9802
31.2600,40,205.1300,201.9382
31.2650,40,205.1300,201.8684
31.2700,40,205.1300,201.8126
31.2750,40,179.4900,201.8295
31.2800,40,205.1300,201.9460
31.2850,40,205.1300,202.1250
31.2900,40,205.1300,202.2968
31.2950,40,205.1300,202.4057
31.3000,40,205.1300,202.4249
31.3050,40,205.1300,202.3554
31.3100,40,205.1300,202.2260
31.3150,40,205.1300,202.0935
31.3200,40,179.4900,202.0280
31.3250,40,205.1300,202.0652
31.3300,40,205.1300,202.1749
31.3350,40,205.1300,202.2927
31.3400,40,205.1300,202.3678
31.3450,40,205.1300,202.3783
31.3500,40,205.1300,202.3303
31.3550,40,205.1300,202.2579
31.3600,40,205.1300,202.2235
31.3650,40,179.4900,202.3021
31.3700,40,205.1300,202.5329
31.3750,40,205.1300,202.8859
31.3800,40,205.1300,203.2924
31.3850,40,205.1300,203.6896
31.3900,40,205.1300,204.0333
31.3950,40,205.1300,204.2943
31.4000,40,205.1300,204.4544
31.4050,40,205.1300,204.5049
31.4100,40,205.1300,204.4438
31.4150,40,205.1300,204.2766
31.4200,40,205.1300,204.0156
31.4250,40,205.1300,203.6828
31.4300,40,205.1300,203.3112
31.4350,40,205.1300,202.9490
31.4400,40,205.1300,202.6623
31.4450,40,179.4900,202.5229
31.4500,40,205.1300,202.5621
31.4550,40,205.1300,202.7398
31.4600,40,205.1300,202.9765
31.4650,40,205.1300,203.2004
31.4700,40,205.1300,203.3613
31.4750,40,205.1300,203.4288
31.4800,40,205.1300,203.3909
31.4850,40,205.1300,203.2532
31.4900,40,205.1300,203.0390
31.4950,40,205.1300,202.7913
31.5000,40,205.1300,202.5741
31.5050,40,179.4900,202.4586
31.5100,40,205.1300,202.4768
31.5150,40,205.1300,202.5901
31.5200,40,205.1300,202.7218
31.5250,40,205.1300,202.8043
31.5300,40,205.1300,202.7946
31.5350,40,205.1300,202.6735
31.5400,40,205.1300,202.4459
31.5450,40,205.1300,202.1421
31.5500,40,205.1300,201.8194
31.5550,40,179.4900,201.5496
31.5600,40,205.1300,201.3728
31.5650,40,205.1300,201.2678
31.5700,40,205.1300,201.1866
31.5750,40,205.1300,201.1037
31.5800,40,205.1300,201.0333
31.5850,40,179.4900,201.0139
31.5900,40,205.1300,201.0604
31.5950,40,205.1300,201.1323
31.6000,40,205.1300,201.1650
31.6050,40,205.1300,201.1187
31.6100,40,205.1300,200.9935
31.6150,40,205.1300,200.8304
31.6200,40,179.4900,200.6961
31.6250,40,205.1300,200.6359
31.6300,40,205.1300,200.6426
31.6350,40,205.1300,200.6893
31.6400,40,205.1300,200.7782
31.6450,40,179.4900,200.9395
31.6500,40,205.1300,201.1826
31.6550,40,205.1300,201.4617
31.6600,40,205.1300,201.7061
31.6650,40,205.1300,201.8662
31.6700,40,205.1300,201.9271
31.6750,40,205.1300,201.9073
31.6800,40,205.1300,201.8579
31.6850,40,179.4900,201.8466
31.6900,40,205.1300,201.9092
31.6950,40,205.1300,202.0174
31.7000,40,205.1300,202.1107
31.7050,40,205.1300,202.1436
31.7100,40,205.1300,202.1018
31.7150,40,205.1300,202.0008
31.7200,40,205.1300,201.8873
31.7250,40,179.4900,201.8234
31.7300,40,205.1300,201.8388
31.7350,40,205.1300,201.8996
31.7400,40,205.1300,201.9402
31.7450,40,205.1300,201.9115
31.7500,40,205.1300,201.7967
31.7550,40,205.1300,201.6120
31.7600,40,205.1300,201.4075
31.7650,40,179.4900,201.2525
31.7700,40,205.1300,201.1892
31.7750,40,205.1300,201.2015
31.7800,40,205.1300,201.2481
31.7850,40,205.1300,201.3108
31.7900,40,205.1300,201.4107
31.7950,40,179.4900,201.5908
31.8000,40,205.1300,201.8665
31.8050,40,205.1300,202.1918
31.8100,40,205.1300,202.4888
31.8150,40,205.1300,202.6930
31.8200,40,205.1300,202.7670
31.8250,40,205.1300,202.6988
31.8300,40,205.1300,202.5006
31.8350,40,205.1300,202.2099
31.8400,40,205.1300,201.8909
31.8450,40,179.4900,201.6216
31.8500,40,205.1300,201.4473
31.8550,40,205.1300,201.3520
31.8600,40,205.1300,201.2913
31.8650,40,205.1300,201.2428
31.8700,40,205.1300,201.2226
31.8750,40,179.4900,201.2698
31.8800,40,205.1300,201.3977
31.8850,40,205.1300,201.5614
31.8900,40,205.1300,201.6891
31.8950,40,205.1300,201.7286
31.9000,40,205.1300,201.6630
31.9050,40,205.1300,201.5100
31.9100,40,205.1300,201.3229
31.9150,40,179.4900,201.1752
31.9200,40,205.1300,201.1140
31.9250,40,205.1300,201.1293
31.9300,40,205.1300,201.1864
31.9350,40,205.1300,201.2744
31.9400,40,205.1300,201.4222
31.9450,40,179.4900,201.6810
31.9500,40,205.1300,202.0742
31.9550,40,205.1300,202.5624
31.9600,40,205.1300,203.0721
31.9650,40,205.1300,203.5393
31.9700,40,205.1300,203.9211
31.9750,40,205.1300,204.1909
31.9800,40,205.1300,204.3348
31.9850,40,205.1300,204.3491
31.9900,40,205.1300,204.2385
31.9950,40,205.1300,204.0166
32.0000,40,205.1300,203.7062
32.0050,40,205.1300,203.3418
32.0100,40,205.1300,202.9725
32.0150,40,205.1300,202.6657
32.0200,40,179.4900,202.4936
32.0250,40,205.1300,202.4883
32.0300,40,205.1300,202.6109
32.0350,40,205.1300,202.7838
32.0400,40,205.1300,202.9383
32.0450,40,205.1300,203.0295
32.0500,40,205.1300,203.0350
32.0550,40,205.1300,202.9538
32.0600,40,205.1300,202.8065
32.0650,40,205.1300,202.6358
32.0700,40,205.1300,202.5080
32.0750,40,179.4900,202.4981
32.0800,40,205.1300,202.6426
32.0850,40,205.1300,202.9066
32.0900,40,205.1300,203.2155
32.0950,40,205.1300,203.5004
32.1000,40,205.1300,203.7119
32.1050,40,205.1300,203.8176
32.1100,40,205.1300,203.7995
32.1150,40,205.1300,203.6537
32.1200,40,205.1300,203.3902
32.1250,40,205.1300,203.0346
32.1300,40,205.1300,202.6303
32.1350,40,205.1300,202.2421
32.1400,40,179.4900,201.9438
32.1450,40,205.1300,201.7732
32.1500,40,205.1300,201.7029
32.1550,40,205.1300,201.6741
32.1600,40,205.1300,201.6463
32.1650,40,205.1300,201.6138
32.1700,40,205.1300,201.6057
32.1750,40,179.4900,201.6706
32.1800,40,205.1300,201.8275
32.1850,40,205.1300,202.0330
32.1900,40,205.1300,202.2122
32.1950,40,205.1300,202.3053
32.2000,40,205.1300,202.2826
32.2050,40,205.1300,202.1430
32.2100,40,205.1300,201.9148
32.2150,40,205.1300,201.6570
32.2200,40,179.4900,201.4446
32.2250,40,205.1300,201.3231
32.2300,40,205.1300,201.2778
32.2350,40,205.1300,201.2674
32.2400,40,205.1300,201.2732
32.2450,40,205.1300,201.3149
32.2500,40,179.4900,201.4352
32.2550,40,205.1300,201.6500
32.2600,40,205.1300,201.9152
32.2650,40,205.1300,202.1570
32.2700,40,205.1300,202.3178
32.2750,40,205.1300,202.3706
32.2800,40,205.1300,202.3170
32.2850,40,205.1300,202.1870
32.2900,40,205.1300,202.0393
32.2950,40,179.4900,201.9462
32.3000,40,205.1300,201.9461
32.3050,40,205.1300,202.0125
32.3100,40,205.1300,202.0860
32.3150,40,205.1300,202.1225
32.3200,40,205.1300,202.1085
32.3250,40,205.1300,202.0611
32.3300,40,205.1300,202.0281
32.3350,40,179.4900,202.0719
32.3400,40,205.1300,202.2212
32.3450,40,205.1300,202.4382
32.3500,40,205.1300,202.6496
32.3550,40,205.1300,202.7929
32.3600,40,205.1300,202.8312
32.3650,40,205.1300,202.7513
32.3700,40,205.1300,202.5641
32.3750,40,205.1300,202.3045
32.3800,40,205.1300,202.0342
32.3850,40,179.4900,201.8266
32.3900,40,205.1300,201.7220
32.3950,40,205.1300,201.6962
32.4000,40,205.1300,201.6949
32.4050,40,205.1300,201.6816
32.4100,40,205.1300,201.6547
32.4150,40,205.1300,201.6474
32.4200,40,179.4900,201.7116
32.4250,40,205.1300,201.8692
32.4300,40,205.1300,202.0795
32.4350,40,205.1300,202.2698
32.4400,40,205.1300,202.3820
32.4450,40,205.1300,202.3873
32.4500,40,205.1300,202.2849
32.4550,40,205.1300,202.1024
32.4600,40,205.1300,201.8961
32.4650,40,179.4900,201.7371
32.4700,40,205.1300,201.6640
32.4750,40,205.1300,201.6526
32.4800,40,205.1300,201.6487
32.4850,40,205.1300,201.6168
32.4900,40,205.1300,201.5567
32.4950,40,205.1300,201.5037
32.5000,40,179.4900,201.5128
32.5050,40,205.1300,201.6107
32.5100,40,205.1300,201.7634
32.5150,40,205.1300,201.9075
32.5200,40,205.1300,201.9974
32.5250,40,205.1300,202.0200
32.5300,40,205.1300,201.9943
32.5350,40,205.1300,201.9708
32.5400,40,179.4900,202.0153
32.5450,40,205.1300,202.1607
32.5500,40,205.1300,202.3739
32.5550,40,205.1300,202.5868
32.5600,40,205.1300,202.7430
32.5650,40,205.1300,202.8119
32.5700,40,205.1300,202.7875
32.5750,40,205.1300,202.6873
32.5800,40,205.1300,202.5530
32.5850,40,205.1300,202.4511
32.5900,40,179.4900,202.4575
32.5950,40,205.1300,202.6101
32.6000,40,205.1300,202.8764
32.6050,40,205.1300,203.1840
32.6100,40,205.1300,203.4668
32.6150,40,205.1300,203.6786
32.6200,40,205.1300,203.7900
32.6250,40,205.1300,203.7870
32.6300,40,205.1300,203.6696
32.6350,40,205.1300,203.4517
32.6400,40,205.1300,203.1626
32.6450,40,205.1300,202.8488
32.6500,40,205.1300,202.5766
32.6550,40,179.4900,202.4192
32.6600,40,205.1300,202.4101
32.6650,40,205.1300,202.5127
32.6700,40,205.1300,202.6528
32.6750,40,205.1300,202.7662
32.6800,40,205.1300,202.8135
32.6850,40,205.1300,202.7799
32.6900,40,205.1300,202.6738
32.6950,40,205.1300,202.5280
32.7000,40,205.1300,202.4000
32.7050,40,179.4900,202.3574
32.7100,40,205.1300,202.4302
32.7150,40,205.1300,202.5792
32.7200,40,205.1300,202.7271
32.7250,40,205.1300,202.8066
32.7300,40,205.1300,202.7745
32.7350,40,205.1300,202.6119
32.7400,40,205.1300,202.3241
32.7450,40,205.1300,201.9422
32.7500,40,205.1300,201.5263
32.7550,40,179.4900,201.1525
32.7600,40,205.1300,200.8685
32.7650,40,205.1300,200.6646
32.7700,40,205.1300,200.5094
32.7750,40,205.1300,200.3999
32.7800,40,179.4900,200.3631
32.7850,40,205.1300,200.4090
32.7900,40,205.1300,200.4984
32.7950,40,205.1300,200.5745
32.8000,40,205.1300,200.6115
32.8050,40,205.1300,200.6293
32.8100,40,179.4900,200.6776
32.8150,40,205.1300,200.7863
32.8200,40,205.1300,200.9334
32.8250,40,205.1300,201.0758
32.8300,40,205.1300,201.1965
32.8350,40,205.1300,201.3193
32.8400,40,179.4900,201.4917
32.8450,40,205.1300,201.7345
32.8500,40,205.1300,202.0084
32.8550,40,205.1300,202.2431
32.8600,40,205.1300,202.3842
32.8650,40,205.1300,202.4067
32.8700,40,205.1300,202.3138
32.8750,40,205.1300,202.1366
32.8800,40,205.1300,201.9351
32.8850,40,179.4900,201.7834
32.8900,40,205.1300,201.7228
32.8950,40,205.1300,201.7314
32.9000,40,205.1300,201.7565
32.9050,40,205.1300,201.7635
32.9100,40,205.1300,201.7517
32.9150,40,205.1300,201.7545
32.9200,40,179.4900,201.8231
32.9250,40,205.1300,201.9778
32.9300,40,205.1300,202.1748
32.9350,40,205.1300,202.3378
32.9400,40,205.1300,202.4037
32.9450,40,205.1300,202.3383
32.9500,40,205.1300,202.1356
32.9550,40,205.1300,201.8181
32.9600,40,205.1300,201.4392
32.9650,40,205.1300,201.0858
32.9700,40,179.4900,200.8659
32.9750,40,205.1300,200.8627
32.9800,40,205.1300,201.1047
32.9850,40,205.1300,201.5977
32.9900,40,205.1300,202.3703
32.9950,40,205.1300,203.4855
33.0000,70,179.4900,205.0161
33.0050,70,205.1300,206.9849
33.0100,70,230.7700,209.3330
33.0150,70,205.1300,211.9809
33.0200,70,205.1300,214.8859
33.0250,70,230.7700,218.0159
33.0300,70,205.1300,221.3198
33.0350,70,230.7700,224.7292
33.0400,70,230.7700,228.1571
33.0450,70,230.7700,231.5127
33.0500,70,230.7700,234.7160
33.0550,70,256.4100,237.6961
33.0600,70,230.7700,240.4082
33.0650,70,256.4100,242.8520
33.0700,70,230.7700,245.0606
33.0750,70,256.4100,247.0755
33.0800,70,256.4100,248.9409
33.0850,70,230.7700,250.7145
33.0900,70,256.4100,252.4496
33.0950,70,256.4100,254.1598
33.1000,70,256.4100,255.8344
33.1050,70,256.4100,257.4693
33.1100,70,256.4100,259.0665
33.1150,70,256.4100,260.6174
33.1200,70,282.0500,262.1030
33.1250,70,256.4100,263.5271
33.1300,70,256.4100,264.9328
33.1350,70,256.4100,266.3566
33.1400,70,282.0500,267.7812
33.1450,70,256.4100,269.1537
33.1500,70,282.0500,270.4200
33.1550,70,282.0500,271.5433
33.1600,70,256.4100,272.5241
33.1650,70,282.0500,273.3886
33.1700,70,282.0500,274.1626
33.1750,70,256.4100,274.8791
33.1800,70,282.0500,275.5699
33.1850,70,282.0500,276.2426
33.1900,70,282.0500,276.9053
33.1950,70,256.4100,277.5927
33.2000,70,282.0500,278.3262
33.2050,70,282.0500,279.0754
33.2100,70,282.0500,279.7827
33.2150,70,282.0500,280.4044
33.2200,70,282.0500,280.9204
33.2250,70,282.0500,281.3272
33.2300,70,282.0500,281.6336
33.2350,70,282.0500,281.8559
33.2400,70,282.0500,282.0154
33.2450,70,282.0500,282.1352
33.2500,70,282.0500,282.2392
33.2550,70,282.0500,282.3505
33.2600,70,282.0500,282.4904
33.2650,70,282.0500,282.6767
33.2700,70,282.0500,282.9228
33.2750,70,282.0500,283.2353
33.2800,70,282.0500,283.6120
33.2850,70,282.0500,284.0381
33.2900,70,282.0500,284.4831
33.2950,70,282.0500,284.8961
33.3000,70,307.6900,285.2183
33.3050,70,282.0500,285.4271
33.3100,70,282.0500,285.5653
33.3150,70,282.0500,285.7067
33.3200,70,282.0500,285.9056
33.3250,70,282.0500,286.1795
33.3300,70,282.0500,286.5066
33.3350,70,307.6900,286.8393
33.3400,70,282.0500,287.1497
33.3450,70,282.0500,287.4587
33.3500,70,282.0500,287.8003
33.3550,70,282.0500,288.1699
33.3600,70,307.6900,288.5213
33.3650,70,282.0500,288.8111
33.3700,70,282.0500,289.0278
33.3750,70,307.6900,289.1730
33.3800,70,282.0500,289.2591
33.3850,70,282.0500,289.3238
33.3900,70,282.0500,289.3968
33.3950,70,307.6900,289.4670
33.4000,70,282.0500,289.5136
33.4050,70,282.0500,289.5384
33.4100,70,307.6900,289.5485
33.4150,70,282.0500,289.5565
33.4200,70,282.0500,289.5964
33.4250,70,282.0500,289.6908
33.4300,70,307.6900,289.8185
33.4350,70,282.0500,289.9457
33.4400,70,282.0500,290.0571
33.4450,70,307.6900,290.1388
33.4500,70,282.0500,290.1770
33.4550,70,282.0500,290.1736
33.4600,70,307.6900,290.1293
33.4650,70,282.0500,290.0442
33.4700,70,282.0500,289.9338
33.4750,70,307.6900,289.8142
33.4800,70,282.0500,289.7024
33.4850,70,282.0500,289.6345
33.4900,70,282.0500,289.6336
33.4950,70,307.6900,289.6782
33.5000,70,282.0500,289.7352
33.5050,70,282.0500,289.7912
33.5100,70,307.6900,289.8360
33.5150,70,282.0500,289.8624
33.5200,70,282.0500,289.8816
33.5250,70,307.6900,289.9067
33.5300,70,282.0500,289.9529
33.5350,70,282.0500,290.0528
33.5400,70,282.0500,290.2236
33.5450,70,307.6900,290.4341
33.5500,70,282.0500,290.6351
33.5550,70,307.6900,290.8058
33.5600,70,282.0500,290.9683
33.5650,70,282.0500,291.1695
33.5700,70,282.0500,291.4309
33.5750,70,307.6900,291.7140
33.5800,70,282.0500,291.9506
33.5850,70,307.6900,292.0881
33.5900,70,282.0500,292.1039
33.5950,70,307.6900,292.0039
33.6000,70,282.0500,291.8226
33.6050,70,282.0500,291.6075
33.6100,70,307.6900,291.3886
33.6150,70,282.0500,291.1803
33.6200,70,282.0500,290.9997
33.6250,70,307.6900,290.8527
33.6300,70,282.0500,290.7355
33.6350,70,282.0500,290.6523
33.6400,70,307.6900,290.6003
33.6450,70,282.0500,290.5707
33.6500,70,282.0500,290.5653
33.6550,70,307.6900,290.5807
33.6600,70,282.0500,290.6083
33.6650,70,282.0500,290.6502
33.6700,70,307.6900,290.7031
33.6750,70,282.0500,290.7578
33.6800,70,282.0500,290.8145
